customerID,Churn,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
5057-rkglh,False,two year,False,mailed check,20.35,191.1,0.6783333333333333
5060-tquqn,False,month-to-month,True,bank transfer (automatic),83.55,2570.2,2.785
5061-pbxfw,False,month-to-month,False,bank transfer (automatic),61.4,1864.65,2.0466666666666664
5062-cjjkh,False,one year,False,mailed check,53.65,1355.45,1.788333333333333
5063-iuokk,False,two year,False,mailed check,19.75,265.75,0.6583333333333333
5066-gfjmm,False,month-to-month,True,mailed check,19.9,45.75,0.6633333333333333
5067-dgxll,False,month-to-month,False,mailed check,20.25,36.8,0.675
5067-wjeun,False,two year,True,bank transfer (automatic),54.2,3838.2,1.8066666666666669
5067-xjqfu,False,one year,True,electronic check,108.45,7076.35,3.615
5071-fbjfs,False,month-to-month,False,electronic check,50.3,217.1,1.6766666666666663
5073-rzgbk,False,one year,True,bank transfer (automatic),80.05,4042.2,2.668333333333333
5073-wxoyn,True,month-to-month,True,electronic check,50.8,3027.4,1.6933333333333331
5074-fbghb,False,one year,True,credit card (automatic),104.65,6889.8,3.4883333333333337
5075-jsdki,False,two year,False,electronic check,24.45,1493.1,0.815
5076-yvxcm,False,month-to-month,False,bank transfer (automatic),83.4,4149.45,2.78
5077-dxtcg,True,month-to-month,True,electronic check,45.3,45.3,1.51
5081-nwsup,False,one year,False,mailed check,64.9,685.55,2.1633333333333336
5083-qplhm,False,month-to-month,True,electronic check,65.45,937.6,2.181666666666666
5084-oovcj,False,month-to-month,True,credit card (automatic),55.35,920.5,1.845
5087-suurx,True,month-to-month,True,electronic check,39.05,669.85,1.3016666666666663
5088-qzlrl,False,month-to-month,False,electronic check,20.65,20.65,0.6883333333333332
5089-ifsdp,True,two year,True,bank transfer (automatic),109.45,6144.55,3.648333333333333
5090-emgtc,False,two year,True,mailed check,100.05,6034.85,3.335
5091-hfazw,False,month-to-month,True,electronic check,91.15,168.5,3.0383333333333336
5092-stpkp,False,month-to-month,False,credit card (automatic),56.35,1381.2,1.8783333333333332
5093-feglu,False,two year,False,bank transfer (automatic),19.65,921.55,0.6549999999999999
5095-aeskg,True,month-to-month,True,credit card (automatic),91.5,242.95,3.05
5095-etbrj,False,two year,False,mailed check,56.8,3112.05,1.893333333333333
5099-bailx,True,month-to-month,True,bank transfer (automatic),110.75,4687.9,3.691666666666667
5103-mhmhy,True,month-to-month,False,mailed check,45.95,45.95,1.5316666666666667
5108-adxwo,True,month-to-month,True,electronic check,73.5,791.75,2.45
5110-chopy,False,two year,False,electronic check,53.6,3237.05,1.7866666666666666
5115-gzdel,False,two year,False,credit card (automatic),67.2,4671.7,2.24
5115-sqaau,False,two year,True,bank transfer (automatic),25.6,1673.4,0.8533333333333334
5117-ifgps,False,month-to-month,True,electronic check,84.3,2357.75,2.81
5117-zsmhq,False,two year,False,bank transfer (automatic),89.9,6342.7,2.996666666666667
5118-mueyh,False,month-to-month,True,credit card (automatic),105.1,5083.55,3.503333333333333
5119-kepfy,False,month-to-month,True,bank transfer (automatic),95.0,3440.25,3.1666666666666665
5119-nzptv,False,month-to-month,False,electronic check,70.1,141.65,2.3366666666666664
5120-zblai,False,one year,False,bank transfer (automatic),75.7,3876.2,2.523333333333333
5122-cyfxa,False,month-to-month,True,electronic check,75.3,244.1,2.51
5124-eogye,False,two year,False,mailed check,20.45,638.55,0.6816666666666666
5125-cndsp,False,one year,True,bank transfer (automatic),40.6,2588.95,1.3533333333333333
5126-rcxyw,False,two year,False,credit card (automatic),46.0,2424.05,1.5333333333333334
5127-bzenz,False,one year,False,bank transfer (automatic),65.2,3512.15,2.1733333333333333
5129-hhmzc,False,two year,False,credit card (automatic),86.45,3574.5,2.881666666666667
5129-jlpis,False,month-to-month,True,electronic check,105.5,2686.05,3.5166666666666666
5130-iekqt,True,month-to-month,False,mailed check,105.95,2655.25,3.5316666666666667
5130-ypirv,False,two year,True,credit card (automatic),72.0,4284.2,2.4
5131-ponji,False,month-to-month,True,credit card (automatic),90.4,4494.65,3.0133333333333336
5133-powua,False,month-to-month,True,mailed check,45.8,45.8,1.5266666666666666
5133-vrsab,False,month-to-month,False,mailed check,29.35,216.45,0.9783333333333334
5134-ikday,True,month-to-month,True,electronic check,69.8,69.8,2.3266666666666667
5134-rcxtn,False,one year,False,electronic check,25.2,1306.3,0.84
5135-grqjv,False,two year,True,mailed check,114.5,8331.95,3.816666666666667
5135-rddql,False,two year,True,bank transfer (automatic),50.65,3221.25,1.6883333333333332
5136-gfpmb,False,month-to-month,False,credit card (automatic),89.4,4869.5,2.98
5136-kckgi,True,one year,True,mailed check,103.7,3467.0,3.4566666666666666
5136-rgmzo,False,month-to-month,True,electronic check,71.05,2168.15,2.368333333333333
5138-wvkyj,True,month-to-month,False,electronic check,98.55,1008.55,3.285
5140-fomcq,False,one year,True,credit card (automatic),109.15,6557.75,3.6383333333333336
5141-zuvbh,False,month-to-month,False,bank transfer (automatic),93.0,870.25,3.1
5143-egqfk,True,month-to-month,True,electronic check,29.65,291.4,0.9883333333333332
5143-wmwog,True,month-to-month,False,electronic check,19.95,19.95,0.6649999999999999
5144-pqcdz,False,month-to-month,True,mailed check,19.95,59.25,0.6649999999999999
5144-tvglp,False,month-to-month,False,electronic check,94.75,3653.0,3.158333333333333
5146-cbvoe,False,month-to-month,False,bank transfer (automatic),75.1,1212.85,2.503333333333333
5146-yyfrz,False,two year,False,bank transfer (automatic),19.95,1311.75,0.6649999999999999
5148-hkfir,False,two year,False,mailed check,19.7,406.95,0.6566666666666666
5148-orict,False,two year,True,mailed check,74.35,4759.55,2.478333333333333
5149-cuzuj,False,one year,False,bank transfer (automatic),92.9,2768.35,3.0966666666666667
5149-qyttu,False,one year,True,credit card (automatic),95.15,6770.85,3.171666666666667
5149-tgwdz,False,one year,True,mailed check,104.55,2239.4,3.485
5150-itwwb,False,month-to-month,True,electronic check,94.85,335.75,3.161666666666666
5150-ljnsr,False,one year,False,bank transfer (automatic),98.05,3082.1,3.268333333333333
5151-hqrdg,False,month-to-month,True,mailed check,55.05,2030.75,1.835
5153-lxkdt,False,two year,True,electronic check,110.2,7467.5,3.673333333333333
5153-rthkf,False,month-to-month,False,electronic check,85.35,2896.6,2.845
5154-vekbl,True,month-to-month,False,mailed check,58.5,539.85,1.95
5155-azqpb,False,month-to-month,False,mailed check,49.9,1410.25,1.663333333333333
5156-umkow,False,month-to-month,False,mailed check,29.65,90.05,0.9883333333333332
5158-rivop,False,two year,False,credit card (automatic),20.9,202.3,0.6966666666666667
5159-yfpkq,True,month-to-month,True,electronic check,75.8,160.75,2.5266666666666664
5160-uxjed,False,one year,False,mailed check,44.6,681.4,1.4866666666666668
5161-ubzxi,False,two year,True,credit card (automatic),106.35,7261.75,3.545
5161-xeuvx,False,two year,False,mailed check,94.3,3460.95,3.143333333333333
5167-gbfre,True,month-to-month,True,bank transfer (automatic),25.2,102.5,0.84
5167-zffmm,True,month-to-month,True,credit card (automatic),90.85,90.85,3.0283333333333333
5168-mqqca,False,one year,True,bank transfer (automatic),108.5,8003.8,3.6166666666666663
5168-mswxt,False,month-to-month,True,electronic check,94.75,759.55,3.158333333333333
5170-ptrka,False,one year,True,credit card (automatic),35.8,1782.0,1.1933333333333331
5171-eplkn,False,two year,False,credit card (automatic),19.85,470.0,0.6616666666666667
5172-migpm,False,month-to-month,False,mailed check,65.55,237.2,2.185
5172-rkocb,False,two year,True,credit card (automatic),108.95,7875.0,3.631666666666667
5173-wxoqv,False,month-to-month,True,mailed check,64.2,143.65,2.14
5173-zxxxl,False,one year,False,mailed check,19.95,47.7,0.6649999999999999
5174-itumv,False,one year,True,electronic check,105.4,6989.45,3.5133333333333336
5174-rngbh,True,month-to-month,False,mailed check,66.25,620.55,2.208333333333333
5175-aobhi,True,month-to-month,True,mailed check,46.0,193.6,1.5333333333333334
5175-wlyxl,False,month-to-month,True,mailed check,78.85,1600.25,2.628333333333333
5176-ldkuh,False,one year,False,electronic check,75.15,3772.65,2.5050000000000003
5176-lmjxe,False,two year,True,mailed check,20.55,945.7,0.685
5176-olskt,False,two year,False,bank transfer (automatic),66.9,4370.25,2.23
5177-rvznu,False,one year,False,bank transfer (automatic),20.3,755.4,0.6766666666666666
5178-lmxop,True,month-to-month,True,electronic check,95.1,95.1,3.17
5180-uciiq,True,month-to-month,False,mailed check,40.05,880.2,1.335
5181-oabfk,False,two year,True,credit card (automatic),61.3,3346.8,2.043333333333333
5183-klyem,False,two year,True,credit card (automatic),112.75,8192.6,3.758333333333333
5183-snmjq,False,month-to-month,True,credit card (automatic),95.1,865.1,3.17
5186-ejegl,False,month-to-month,True,mailed check,69.5,653.25,2.316666666666667
5186-peizu,False,month-to-month,False,bank transfer (automatic),19.25,617.65,0.6416666666666667
5186-samnz,True,month-to-month,True,bank transfer (automatic),69.5,69.5,2.316666666666667
5188-hgmlp,False,month-to-month,False,bank transfer (automatic),74.0,3919.15,2.466666666666667
5192-ebgov,True,month-to-month,True,electronic check,85.7,85.7,2.856666666666667
5193-qlvzb,False,two year,True,bank transfer (automatic),104.75,6536.5,3.4916666666666667
5195-kpunq,False,one year,True,mailed check,96.75,5206.55,3.225
5196-sgoak,True,month-to-month,True,electronic check,75.7,75.7,2.523333333333333
5196-wpyow,False,one year,False,mailed check,60.05,3994.05,2.0016666666666665
5197-lqxxh,False,two year,True,credit card (automatic),83.3,5894.5,2.7766666666666664
5197-pyepu,False,one year,True,credit card (automatic),94.45,3923.8,3.148333333333333
5197-ypybz,False,two year,False,credit card (automatic),25.25,274.7,0.8416666666666667
5198-efnbm,False,one year,True,electronic check,90.65,5199.8,3.021666666666667
5198-hqaen,False,one year,True,electronic check,89.7,3165.6,2.99
5199-fpusp,False,one year,False,credit card (automatic),34.05,1113.95,1.135
5201-cbwyg,False,one year,False,bank transfer (automatic),24.8,1476.25,0.8266666666666667
5201-frkks,False,month-to-month,False,bank transfer (automatic),74.3,1952.25,2.4766666666666666
5201-ussqz,False,month-to-month,False,credit card (automatic),85.9,2196.45,2.8633333333333337
5202-ivjnu,True,month-to-month,False,credit card (automatic),30.1,1131.3,1.0033333333333334
5203-xehax,False,one year,False,electronic check,64.35,2053.05,2.145
5204-hmgyf,False,one year,True,mailed check,87.2,4345.0,2.9066666666666667
5204-qzxpu,True,month-to-month,True,electronic check,39.65,733.35,1.3216666666666663
5206-hpjkm,False,month-to-month,True,credit card (automatic),55.5,934.15,1.85
5206-xzzqi,False,month-to-month,True,mailed check,80.6,4348.1,2.6866666666666665
5206-yqkmk,False,two year,False,credit card (automatic),24.75,692.1,0.825
5207-plstk,False,month-to-month,True,mailed check,48.75,48.75,1.625
5208-fvqkb,False,two year,False,mailed check,67.95,4664.15,2.265
5208-hfsbt,True,month-to-month,True,credit card (automatic),55.05,102.75,1.835
5213-twwju,False,month-to-month,False,electronic check,91.0,2626.15,3.033333333333333
5214-chiwj,False,one year,False,mailed check,20.3,595.05,0.6766666666666666
5214-nltit,False,two year,True,credit card (automatic),90.8,6511.8,3.0266666666666664
5215-lnldj,False,month-to-month,True,electronic check,24.7,149.05,0.8233333333333334
5216-wasfj,False,month-to-month,True,electronic check,84.85,2633.4,2.828333333333333
5219-yiptk,True,month-to-month,True,electronic check,104.4,3409.6,3.48
5220-agaax,False,two year,True,bank transfer (automatic),24.0,1664.3,0.8
5222-imukt,False,month-to-month,False,electronic check,91.05,2871.5,3.035
5222-jcxzt,False,month-to-month,False,mailed check,19.0,78.9,0.6333333333333333
5223-uzavk,False,one year,True,credit card (automatic),100.3,6603.8,3.3433333333333333
5226-nozfc,False,month-to-month,True,electronic check,85.75,2146.5,2.8583333333333334
5227-jscfe,False,two year,False,credit card (automatic),46.35,3353.4,1.5450000000000002
5228-excet,True,month-to-month,True,electronic check,80.85,1008.7,2.695
5229-dtfyb,False,two year,True,bank transfer (automatic),98.8,3959.15,3.293333333333333
5229-prwkt,True,month-to-month,True,electronic check,86.55,649.65,2.885
5231-fiqpa,False,two year,True,mailed check,19.85,810.45,0.6616666666666667
5232-nxpay,False,two year,False,mailed check,74.45,3510.3,2.481666666666667
5233-aozuf,False,month-to-month,True,electronic check,74.95,2149.05,2.498333333333333
5233-geeax,True,month-to-month,True,electronic check,29.4,221.9,0.98
5235-xatix,False,month-to-month,True,electronic check,89.4,2001.5,2.98
5236-perkl,True,two year,True,bank transfer (automatic),112.95,6465.0,3.765
5236-xmzjy,False,month-to-month,False,bank transfer (automatic),59.65,2536.55,1.9883333333333333
5240-caoyt,False,month-to-month,True,bank transfer (automatic),87.55,4884.85,2.918333333333333
5240-ijoqt,True,month-to-month,True,electronic check,74.7,74.7,2.49
5242-uowhd,False,two year,False,mailed check,20.35,929.2,0.6783333333333333
5243-nieit,False,month-to-month,True,electronic check,85.15,1139.2,2.8383333333333334
5243-saotc,False,month-to-month,True,bank transfer (automatic),79.85,4308.25,2.661666666666666
5244-irfih,True,month-to-month,True,electronic check,94.5,3105.55,3.15
5245-vdbur,False,one year,False,mailed check,35.45,1958.95,1.1816666666666669
5248-kwlar,False,two year,False,electronic check,90.35,6325.25,3.0116666666666663
5248-rpyww,False,two year,True,bank transfer (automatic),90.15,6716.45,3.0050000000000003
5248-ygijn,False,two year,True,credit card (automatic),90.25,6369.45,3.0083333333333333
5249-qyhex,False,two year,True,mailed check,24.8,1024.7,0.8266666666666667
5256-skjgo,False,two year,True,electronic check,54.6,3423.5,1.82
5260-umpwx,False,month-to-month,True,credit card (automatic),20.25,493.95,0.675
5261-qshqm,True,month-to-month,True,electronic check,24.45,86.6,0.815
5264-iwhmu,False,month-to-month,False,mailed check,49.05,49.05,1.635
5266-pfrqk,False,one year,True,credit card (automatic),20.85,1071.6,0.6950000000000001
5268-dsmnq,False,one year,True,credit card (automatic),97.95,5936.55,3.265
5269-nrgdp,False,one year,False,electronic check,73.15,3088.25,2.438333333333333
5271-dbysj,False,month-to-month,True,credit card (automatic),79.15,827.7,2.6383333333333336
5271-ynwvr,True,two year,True,electronic check,113.15,7856.0,3.771666666666667
5274-xhaky,False,month-to-month,True,bank transfer (automatic),94.3,3893.6,3.143333333333333
5275-pmfut,False,two year,True,credit card (automatic),64.8,4719.75,2.16
5275-sqeiz,True,month-to-month,True,mailed check,80.85,80.85,2.695
5276-kqwhg,True,month-to-month,True,electronic check,69.6,131.65,2.32
5277-zloor,True,month-to-month,True,electronic check,85.55,187.45,2.8516666666666666
5278-pnyox,False,two year,False,credit card (automatic),100.65,4917.75,3.355
5281-buzgt,True,month-to-month,True,electronic check,90.85,3186.7,3.0283333333333333
5285-mvehd,False,one year,True,credit card (automatic),105.6,6068.65,3.52
5285-twcnp,False,two year,True,bank transfer (automatic),75.5,5212.65,2.5166666666666666
5286-yhcvc,False,two year,True,bank transfer (automatic),104.8,7470.1,3.493333333333333
5287-qwlky,True,month-to-month,True,credit card (automatic),105.1,7548.1,3.503333333333333
5288-ahoup,False,month-to-month,True,electronic check,78.5,874.2,2.6166666666666667
5293-wxjak,True,month-to-month,True,bank transfer (automatic),104.05,1133.65,3.4683333333333333
5294-cdgwy,True,one year,False,electronic check,59.3,3014.65,1.9766666666666663
5294-dmsfh,False,month-to-month,True,credit card (automatic),87.8,2621.75,2.9266666666666667
5294-imhht,False,one year,False,bank transfer (automatic),97.75,5043.2,3.2583333333333333
5295-pcjoo,True,month-to-month,True,electronic check,49.4,184.4,1.6466666666666667
5296-bfcyd,False,two year,True,mailed check,20.1,936.85,0.67
5296-psyvw,False,two year,False,electronic check,24.55,1750.7,0.8183333333333334
5297-mdoir,False,one year,True,credit card (automatic),81.15,5224.5,2.705
5298-gstlm,False,one year,True,bank transfer (automatic),101.4,6176.6,3.3800000000000003
5299-ruloa,True,month-to-month,True,electronic check,100.25,1064.65,3.341666666666667
5299-sjczt,True,month-to-month,True,bank transfer (automatic),101.55,298.35,3.385
5301-gauuy,True,month-to-month,True,bank transfer (automatic),80.35,2596.15,2.678333333333333
5302-bdjnt,False,month-to-month,False,electronic check,95.5,3418.2,3.183333333333333
5304-efjlp,False,two year,True,bank transfer (automatic),111.65,8022.85,3.7216666666666662
5306-bvtkj,False,one year,True,credit card (automatic),55.8,2651.2,1.86
5307-dzcvc,True,month-to-month,True,credit card (automatic),85.95,2628.6,2.865
5307-uvgnb,False,month-to-month,True,bank transfer (automatic),48.7,2495.2,1.6233333333333335
5309-taikl,False,month-to-month,False,bank transfer (automatic),62.8,418.3,2.0933333333333333
5310-noova,False,two year,False,electronic check,19.95,907.05,0.6649999999999999
5311-ihlei,False,month-to-month,True,bank transfer (automatic),50.95,605.75,1.6983333333333337
5312-ircfr,False,one year,True,electronic check,92.85,5980.75,3.095
5312-tszvc,False,one year,False,mailed check,19.65,270.6,0.6549999999999999
5312-uxesg,False,month-to-month,False,bank transfer (automatic),98.05,3990.6,3.268333333333333
5313-fpxwg,False,one year,True,bank transfer (automatic),24.6,1266.4,0.8200000000000001
5315-ckeqk,False,one year,True,electronic check,51.0,1381.8,1.7
5317-flpjf,False,two year,True,bank transfer (automatic),61.35,4193.4,2.045
5318-ixuzf,True,month-to-month,True,bank transfer (automatic),87.15,183.75,2.905
5318-ykdpv,False,two year,True,credit card (automatic),79.15,3566.6,2.6383333333333336
5320-brkgk,False,two year,False,mailed check,75.8,4415.75,2.5266666666666664
5321-ntrkc,False,two year,False,bank transfer (automatic),79.85,5234.95,2.661666666666666
5322-teujk,False,two year,False,bank transfer (automatic),114.6,8100.25,3.82
5322-zsmzy,False,two year,False,mailed check,25.75,755.6,0.8583333333333333
5324-ktgcg,False,one year,False,electronic check,20.85,1539.75,0.6950000000000001
5325-uwtwj,False,month-to-month,True,credit card (automatic),90.55,2929.75,3.018333333333333
5327-cnluq,False,two year,True,bank transfer (automatic),96.9,4473.45,3.23
5327-xokky,False,two year,True,credit card (automatic),73.45,5329.0,2.4483333333333333
5329-krdtm,False,two year,False,credit card (automatic),77.35,5396.25,2.578333333333333
5331-rgmtt,False,month-to-month,True,credit card (automatic),99.05,5295.7,3.3016666666666667
5332-ujjbl,False,month-to-month,False,mailed check,19.0,73.45,0.6333333333333333
5334-afqjb,False,two year,True,credit card (automatic),25.1,1789.9,0.8366666666666667
5334-jlaxu,False,month-to-month,True,credit card (automatic),94.1,5475.9,3.1366666666666663
5336-ufnzp,False,one year,True,electronic check,107.45,7047.5,3.5816666666666666
5337-iiwkz,False,month-to-month,True,electronic check,44.85,1442.6,1.495
5338-yhwyt,False,two year,False,credit card (automatic),61.45,2302.35,2.0483333333333333
5339-pxdvh,False,month-to-month,False,electronic check,90.65,367.95,3.021666666666667
5339-tjfek,False,month-to-month,True,electronic check,105.5,6487.2,3.5166666666666666
5343-sgubi,False,one year,True,mailed check,80.2,4297.6,2.6733333333333333
5345-bmkwb,False,month-to-month,False,mailed check,20.25,158.35,0.675
5346-bzchp,False,two year,False,mailed check,19.4,1346.2,0.6466666666666666
5348-cagxb,False,month-to-month,True,electronic check,89.55,1021.75,2.985
5349-azpew,False,month-to-month,False,mailed check,25.05,125.5,0.8350000000000001
5349-iecld,True,month-to-month,False,electronic check,94.95,178.1,3.165
5351-qesio,False,month-to-month,False,mailed check,24.2,24.2,0.8066666666666666
5353-wilci,False,month-to-month,False,electronic check,56.05,1522.65,1.8683333333333327
5356-csvsq,False,month-to-month,False,electronic check,64.6,174.2,2.1533333333333333
5356-kzckt,False,two year,True,credit card (automatic),24.45,1513.6,0.815
5356-rhipp,True,month-to-month,True,mailed check,20.2,20.2,0.6733333333333333
5357-tzhpp,True,month-to-month,True,credit card (automatic),84.4,732.5,2.813333333333333
5360-ljcnj,False,two year,True,bank transfer (automatic),105.15,7555.0,3.5050000000000003
5360-xgyaz,False,two year,True,bank transfer (automatic),65.65,4664.5,2.188333333333333
5364-evnib,True,month-to-month,True,electronic check,79.8,973.45,2.66
5364-xyirr,True,month-to-month,True,electronic check,94.65,4812.75,3.155
5365-fjkgq,False,month-to-month,False,mailed check,70.95,1767.35,2.365
5365-llfyv,False,month-to-month,True,mailed check,45.85,105.6,1.528333333333333
5366-ijeqj,True,month-to-month,True,electronic check,88.7,1761.45,2.9566666666666666
5366-obvmr,False,month-to-month,True,mailed check,50.3,908.75,1.6766666666666663
5370-iivvl,False,one year,True,credit card (automatic),104.5,3778.0,3.4833333333333334
5371-vylsx,False,month-to-month,True,electronic check,83.4,4113.7,2.78
5372-fbkbn,False,month-to-month,False,mailed check,20.75,452.2,0.6916666666666667
5373-sfodm,True,month-to-month,True,credit card (automatic),85.25,3132.75,2.841666666666667
5375-xldof,False,two year,True,bank transfer (automatic),114.35,7665.8,3.8116666666666665
5376-deqcp,True,month-to-month,True,electronic check,70.6,70.6,2.353333333333333
5376-pcknb,False,one year,True,credit card (automatic),104.45,7459.0,3.481666666666667
5377-ndtou,False,two year,False,mailed check,91.05,6293.75,3.035
5378-ikeeg,True,month-to-month,True,electronic check,35.75,35.75,1.1916666666666669
5380-afssk,True,month-to-month,True,mailed check,93.9,486.85,3.1300000000000003
5380-wjkov,True,month-to-month,True,electronic check,106.35,3549.25,3.545
5380-xpjnz,False,one year,False,mailed check,20.05,678.2,0.6683333333333333
5382-soyzl,False,month-to-month,True,electronic check,95.1,2162.6,3.17
5382-temlv,False,month-to-month,True,bank transfer (automatic),50.9,2298.55,1.6966666666666663
5383-mmtwc,True,month-to-month,True,electronic check,84.0,613.4,2.8
5384-zttwp,False,month-to-month,False,mailed check,19.8,272.95,0.66
5385-suiri,True,month-to-month,True,electronic check,104.2,5568.35,3.4733333333333336
5386-thslq,False,one year,False,bank transfer (automatic),45.55,3027.25,1.518333333333333
5387-asznz,False,one year,True,credit card (automatic),63.85,4174.35,2.1283333333333334
5389-ffvkb,True,month-to-month,True,credit card (automatic),80.3,2483.05,2.6766666666666667
5392-akemh,False,month-to-month,True,electronic check,45.05,523.1,1.5016666666666665
5393-hjzsm,False,month-to-month,False,bank transfer (automatic),76.3,2404.15,2.543333333333333
5393-rxqsz,True,month-to-month,False,electronic check,79.6,79.6,2.6533333333333333
5394-meitz,False,two year,True,bank transfer (automatic),80.6,4946.7,2.6866666666666665
5394-svgjv,True,month-to-month,False,bank transfer (automatic),98.8,3475.55,3.293333333333333
5396-izepb,False,month-to-month,False,credit card (automatic),19.7,180.7,0.6566666666666666
5397-nskqg,False,two year,False,credit card (automatic),50.9,3281.65,1.6966666666666663
5397-tupsh,False,one year,True,bank transfer (automatic),70.95,4555.2,2.365
5399-zimkf,False,month-to-month,True,electronic check,74.65,383.65,2.4883333333333337
5402-htotq,False,month-to-month,False,electronic check,55.3,875.35,1.8433333333333333
5404-ggukr,False,month-to-month,True,electronic check,51.35,262.3,1.711666666666667
5405-zmyxq,False,month-to-month,True,credit card (automatic),74.6,548.9,2.4866666666666664
5406-kgrmx,False,two year,False,electronic check,24.55,1719.15,0.8183333333333334
5414-ofqcb,False,two year,True,credit card (automatic),90.45,5229.8,3.015
5419-conwx,True,month-to-month,True,credit card (automatic),99.8,442.85,3.3266666666666667
5419-jkznq,False,month-to-month,False,mailed check,77.9,2351.45,2.5966666666666667
5419-jprrn,True,month-to-month,True,electronic check,101.45,101.45,3.381666666666667
5419-klxbn,True,month-to-month,True,bank transfer (automatic),89.15,2257.75,2.9716666666666667
5423-bhixo,False,month-to-month,True,electronic check,54.2,1739.6,1.8066666666666669
5424-rlqlc,False,month-to-month,True,mailed check,59.65,638.95,1.9883333333333333
5425-gqttt,False,two year,True,bank transfer (automatic),24.0,1664.3,0.8
5429-lwcmv,False,month-to-month,True,electronic check,89.15,1057.55,2.9716666666666667
5433-kyghe,False,month-to-month,True,mailed check,86.0,1164.05,2.8666666666666667
5438-qmddl,False,month-to-month,True,mailed check,59.8,1130.85,1.9933333333333327
5439-wikxb,False,month-to-month,True,electronic check,94.55,3851.45,3.1516666666666664
5440-flbqg,True,two year,True,bank transfer (automatic),108.4,7318.2,3.6133333333333337
5440-vhlul,False,one year,True,bank transfer (automatic),105.2,7386.05,3.506666666666667
5442-bhqng,False,month-to-month,False,electronic check,70.35,139.25,2.345
5442-bxvnd,False,month-to-month,False,bank transfer (automatic),24.25,838.5,0.8083333333333333
5442-pptjy,False,two year,False,mailed check,19.7,258.35,0.6566666666666666
5442-utcvd,True,month-to-month,False,electronic check,91.85,257.05,3.0616666666666665
5442-xsdcw,True,month-to-month,True,bank transfer (automatic),79.5,868.5,2.65
5443-scmkx,False,one year,True,electronic check,94.3,5610.15,3.143333333333333
5445-glvot,False,month-to-month,True,electronic check,49.8,1049.05,1.66
5445-pzwgx,True,one year,False,electronic check,102.0,6529.25,3.4
5445-utodq,True,month-to-month,True,electronic check,81.1,576.65,2.703333333333333
5446-dkwyw,False,one year,True,electronic check,65.2,3965.05,2.1733333333333333
5447-vytkw,False,month-to-month,False,mailed check,53.45,1461.45,1.7816666666666667
5447-wzafp,False,one year,True,mailed check,100.3,5200.8,3.3433333333333333
5448-vwnam,False,month-to-month,True,mailed check,75.9,1375.6,2.53
5449-fibxj,True,month-to-month,False,electronic check,103.3,2012.7,3.4433333333333334
5451-mhqof,False,one year,True,mailed check,24.45,1431.65,0.815
5451-yhypw,False,two year,True,credit card (automatic),115.75,8443.7,3.858333333333333
5453-axepf,False,month-to-month,True,bank transfer (automatic),80.5,1336.9,2.683333333333333
5453-ybtwv,False,two year,True,credit card (automatic),101.1,6994.8,3.37
5456-itgic,False,two year,True,credit card (automatic),64.45,4641.1,2.148333333333333
5457-colht,False,two year,False,bank transfer (automatic),80.65,5542.55,2.688333333333333
5458-cqjta,True,two year,True,bank transfer (automatic),74.8,4820.15,2.493333333333333
5461-qkntn,False,month-to-month,True,electronic check,94.3,3953.15,3.143333333333333
5465-bubfa,False,two year,False,bank transfer (automatic),19.3,772.4,0.6433333333333333
5468-bpmmo,False,month-to-month,False,electronic check,19.6,851.2,0.6533333333333334
5469-ctcwn,True,one year,True,electronic check,106.0,6547.7,3.533333333333333
5469-nujur,False,two year,True,mailed check,19.95,373.5,0.6649999999999999
5472-cvmdx,False,two year,False,mailed check,38.9,2719.2,1.2966666666666666
5473-khbps,False,one year,True,credit card (automatic),95.7,4976.15,3.19
5474-lamuq,False,one year,False,mailed check,20.1,533.9,0.67
5478-jjvzk,False,month-to-month,True,mailed check,60.9,2033.85,2.03
5480-hprrx,True,month-to-month,False,electronic check,25.3,77.75,0.8433333333333334
5480-tbgph,True,month-to-month,True,credit card (automatic),99.3,2431.35,3.31
5480-xtffl,False,two year,False,mailed check,21.0,697.7,0.7
5481-ntdoh,False,one year,True,credit card (automatic),107.05,7142.5,3.5683333333333334
5482-nupna,True,month-to-month,True,mailed check,60.4,272.15,2.013333333333333
5482-plvpe,True,month-to-month,False,electronic check,24.35,41.85,0.8116666666666668
5482-vxsxj,False,month-to-month,True,mailed check,93.2,2157.3,3.106666666666667
5485-itnpc,False,two year,True,bank transfer (automatic),85.9,5595.3,2.8633333333333337
5485-wuywf,True,month-to-month,False,bank transfer (automatic),66.4,94.55,2.2133333333333334
5493-sdrdq,True,month-to-month,True,mailed check,55.1,113.35,1.836666666666667
5494-hecpr,True,month-to-month,True,electronic check,80.25,80.25,2.675
5494-wozrz,False,two year,True,credit card (automatic),82.0,5999.85,2.7333333333333334
5495-gpsrw,False,two year,True,mailed check,19.7,419.4,0.6566666666666666
5498-ibwpi,False,one year,True,credit card (automatic),49.4,3251.85,1.6466666666666667
5498-txhlf,True,month-to-month,False,electronic check,87.45,2874.15,2.915
5499-ecutn,False,one year,True,credit card (automatic),66.05,3021.45,2.2016666666666667
5499-mberc,False,month-to-month,True,electronic check,29.6,79.45,0.9866666666666668
5501-tvmgm,False,month-to-month,True,electronic check,55.25,55.25,1.8416666666666663
5502-rluyv,True,month-to-month,True,electronic check,103.95,7446.9,3.4650000000000003
